bottleneck_intensity,fasta_file,Tajimas_D,Tajima_pi,num_of_mutation,snps_file,matrix_image_file,ancestral_seq,snps_image,output_file,average_h,category_sfs_1,category_sfs_2,category_sfs_3,category_sfs_4,category_sfs_5,category_sfs_6,category_sfs_7,category_sfs_8,category_sfs_9
0.7398,output/output_bottleneck/fasta/bottleneck_0.7398.fasta,0.7896943880935833,0.0023769418871468113,999.0,output/output_bottleneck/snps/bottleneck_0.7398.fasta,output/output_bottleneck/matrix/matrix_0.7398.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.7398.fasta,output/output_bottleneck/images/image_0.7398.png,output/output_bottleneck/h_result/h_0.7398.txt,7226.59,0.06106106,0.04904905,0.038038039999999995,0.07107108000000001,0.03603604,0.09909908999999999,0.22122122000000008,0.12012011,0.10810811000000001
0.7535,output/output_bottleneck/fasta/bottleneck_0.7535.fasta,0.5666957029476163,0.001908356674009023,847.0,output/output_bottleneck/snps/bottleneck_0.7535.fasta,output/output_bottleneck/matrix/matrix_0.7535.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.7535.fasta,output/output_bottleneck/images/image_0.7535.png,output/output_bottleneck/h_result/h_0.7535.txt,4698.34,0.07083825,0.02715466,0.03305785,0.09917355,0.07910271,0.11452185000000001,0.2597402800000001,0.07083827000000001,0.05667062
0.7546,output/output_bottleneck/fasta/bottleneck_0.7546.fasta,0.1876642120607206,0.001736344252719091,852.0,output/output_bottleneck/snps/bottleneck_0.7546.fasta,output/output_bottleneck/matrix/matrix_0.7546.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.7546.fasta,output/output_bottleneck/images/image_0.7546.png,output/output_bottleneck/h_result/h_0.7546.txt,5323.34,0.09859155,0.05164319,0.01877934,0.0528169,0.09389671,0.14788732000000002,0.18896715,0.05868546000000001,0.08215963999999999
0.816,output/output_bottleneck/fasta/bottleneck_0.816.fasta,0.5912151406002131,0.00201302633438313,888.0,output/output_bottleneck/snps/bottleneck_0.816.fasta,output/output_bottleneck/matrix/matrix_0.816.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.816.fasta,output/output_bottleneck/images/image_0.816.png,output/output_bottleneck/h_result/h_0.816.txt,5186.84,0.05855856,0.0259009,0.05180181,0.09797296999999999,0.03716216,0.13851351,0.20720723000000002,0.06644144,0.11486486999999998
0.8404,output/output_bottleneck/fasta/bottleneck_0.8404.fasta,0.07689289482210915,0.0014181474346872645,718.0,output/output_bottleneck/snps/bottleneck_0.8404.fasta,output/output_bottleneck/matrix/matrix_0.8404.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.8404.fasta,output/output_bottleneck/images/image_0.8404.png,output/output_bottleneck/h_result/h_0.8404.txt,5056.42,0.06545961,0.05710306,0.11559889,0.08077995,0.07660167,0.16573816000000002,0.15041786000000004,0.04178274,0.08077996999999999
0.8541,output/output_bottleneck/fasta/bottleneck_0.8541.fasta,0.6791517236766412,0.00176331367999452,761.0,output/output_bottleneck/snps/bottleneck_0.8541.fasta,output/output_bottleneck/matrix/matrix_0.8541.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.8541.fasta,output/output_bottleneck/images/image_0.8541.png,output/output_bottleneck/h_result/h_0.8541.txt,4396.82,0.08147175,0.04599212,0.03942181,0.07227333,0.03547963,0.19053876,0.22339025000000004,0.06570301,0.06701707000000001
0.8785,output/output_bottleneck/fasta/bottleneck_0.8785.fasta,0.5668067330434531,0.0016742378030765149,743.0,output/output_bottleneck/snps/bottleneck_0.8785.fasta,output/output_bottleneck/matrix/matrix_0.8785.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.8785.fasta,output/output_bottleneck/images/image_0.8785.png,output/output_bottleneck/h_result/h_0.8785.txt,7382.11,0.03903096,0.03499327,0.12113055,0.11170929,0.03230149,0.05921939,0.23687759000000003,0.09421270999999996,0.10363394999999999
0.8796,output/output_bottleneck/fasta/bottleneck_0.8796.fasta,0.4050480213531289,0.0017420815690832976,806.0,output/output_bottleneck/snps/bottleneck_0.8796.fasta,output/output_bottleneck/matrix/matrix_0.8796.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.8796.fasta,output/output_bottleneck/images/image_0.8796.png,output/output_bottleneck/h_result/h_0.8796.txt,5956.32,0.16253102,0.03349876,0.03846154,0.06327543,0.05086849,0.13151364,0.22456573999999996,0.07940445,0.055831250000000006
0.9029,output/output_bottleneck/fasta/bottleneck_0.9029.fasta,1.035147271984341,0.0017913336018155039,711.0,output/output_bottleneck/snps/bottleneck_0.9029.fasta,output/output_bottleneck/matrix/matrix_0.9029.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.9029.fasta,output/output_bottleneck/images/image_0.9029.png,output/output_bottleneck/h_result/h_0.9029.txt,7162.02,0.05485232,0.04781997,0.09423347,0.06891702,0.02109705,0.06188468,0.26160341000000004,0.14486639999999998,0.05063292
0.9166,output/output_bottleneck/fasta/bottleneck_0.9166.fasta,0.7547733937908884,0.0017228979225359352,730.0,output/output_bottleneck/snps/bottleneck_0.9166.fasta,output/output_bottleneck/matrix/matrix_0.9166.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.9166.fasta,output/output_bottleneck/images/image_0.9166.png,output/output_bottleneck/h_result/h_0.9166.txt,6569.35,0.0739726,0.0260274,0.04246575,0.02602739,0.00958904,0.053424660000000006,0.28493152,0.14109589000000003,0.03287671
0.941,output/output_bottleneck/fasta/bottleneck_0.941.fasta,1.2156046933703812,0.001984650860562102,757.0,output/output_bottleneck/snps/bottleneck_0.941.fasta,output/output_bottleneck/matrix/matrix_0.941.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.941.fasta,output/output_bottleneck/images/image_0.941.png,output/output_bottleneck/h_result/h_0.941.txt,6508.34,0.05019815,0.03038309,0.058124169999999996,0.02642008,0.04359313,0.13342139999999997,0.2589167999999999,0.08058125000000002,0.15059443999999994
0.9654,output/output_bottleneck/fasta/bottleneck_0.9654.fasta,1.2787465112272187,0.0011200999101120103,421.0,output/output_bottleneck/snps/bottleneck_0.9654.fasta,output/output_bottleneck/matrix/matrix_0.9654.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.9654.fasta,output/output_bottleneck/images/image_0.9654.png,output/output_bottleneck/h_result/h_0.9654.txt,9377.36,0.0783848,0.06413302,0.028503559999999997,0.01187648,0.0023753,0.01425179,0.26840856999999996,0.21615201999999994,0.04038005
0.9791,output/output_bottleneck/fasta/bottleneck_0.9791.fasta,1.2383349753871815,0.0011866992441186726,450.0,output/output_bottleneck/snps/bottleneck_0.9791.fasta,output/output_bottleneck/matrix/matrix_0.9791.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.9791.fasta,output/output_bottleneck/images/image_0.9791.png,output/output_bottleneck/h_result/h_0.9791.txt,11308.0,0.07555556,0.02222222,0.03111111,0.01777778,0.00666666,0.01111111,0.2911111,0.23333333,0.04
0.9898,output/output_bottleneck/fasta/bottleneck_0.9898.fasta,-2.61798934731449,8.33729036447006e-05,197.0,output/output_bottleneck/snps/bottleneck_0.9898.fasta,output/output_bottleneck/matrix/matrix_0.9898.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.9898.fasta,output/output_bottleneck/images/image_0.9898.png,output/output_bottleneck/h_result/h_0.9898.txt,22856.0,0.22335025,0.10659898,0.035533,0.01522842,0.02030456,0.0,0.01015228,0.00507614,0.0
0.025,output/output_bottleneck/fasta/bottleneck_0.025.fasta,0.3922012621291976,0.0023110597176856608,1073.0,output/output_bottleneck/snps/bottleneck_0.025.fasta,output/output_bottleneck/matrix/matrix_0.025.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.025.fasta,output/output_bottleneck/images/image_0.025.png,output/output_bottleneck/h_result/h_0.025.txt,4138.75,0.05312209,0.04659832,0.10624418,0.08294502000000001,0.05032619,0.12861137,0.19478099000000001,0.06616963,0.08667290999999999
0.0357,output/output_bottleneck/fasta/bottleneck_0.0357.fasta,-0.2179685147706069,0.00190730213909983,1055.0,output/output_bottleneck/snps/bottleneck_0.0357.fasta,output/output_bottleneck/matrix/matrix_0.0357.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.0357.fasta,output/output_bottleneck/images/image_0.0357.png,output/output_bottleneck/h_result/h_0.0357.txt,4584.06,0.0957346,0.14407583,0.08815165999999999,0.10616114,0.048341230000000006,0.08815166000000002,0.13364927999999998,0.07582938999999998,0.05687202000000001
0.0601,output/output_bottleneck/fasta/bottleneck_0.0601.fasta,-0.24086029015991225,0.0020498077847504372,1142.0,output/output_bottleneck/snps/bottleneck_0.0601.fasta,output/output_bottleneck/matrix/matrix_0.0601.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.0601.fasta,output/output_bottleneck/images/image_0.0601.png,output/output_bottleneck/h_result/h_0.0601.txt,4283.19,0.09544658,0.02802102,0.0971979,0.16024518,0.04816111,0.12872154,0.11295970000000001,0.042907179999999996,0.12259193
0.0738,output/output_bottleneck/fasta/bottleneck_0.0738.fasta,0.36377584288090814,0.0022146990651305686,1036.0,output/output_bottleneck/snps/bottleneck_0.0738.fasta,output/output_bottleneck/matrix/matrix_0.0738.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.0738.fasta,output/output_bottleneck/images/image_0.0738.png,output/output_bottleneck/h_result/h_0.0738.txt,3838.09,0.0965251,0.05212355,0.08108108,0.1023166,0.036679540000000004,0.10135136000000002,0.22779925000000004,0.07818531000000001,0.04826252
0.0845,output/output_bottleneck/fasta/bottleneck_0.0845.fasta,0.06722412775364567,0.002075934796207604,1054.0,output/output_bottleneck/snps/bottleneck_0.0845.fasta,output/output_bottleneck/matrix/matrix_0.0845.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.0845.fasta,output/output_bottleneck/images/image_0.0845.png,output/output_bottleneck/h_result/h_0.0845.txt,4064.81,0.08349146,0.07020873,0.10531309999999999,0.08254269,0.08538899999999999,0.14990513,0.14990514,0.061669840000000004,0.05218219000000002
0.0875,output/output_bottleneck/fasta/bottleneck_0.0875.fasta,-0.23442169996560486,0.0018668762807321489,1038.0,output/output_bottleneck/snps/bottleneck_0.0875.fasta,output/output_bottleneck/matrix/matrix_0.0875.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.0875.fasta,output/output_bottleneck/images/image_0.0875.png,output/output_bottleneck/h_result/h_0.0875.txt,3880.59,0.11271676,0.08381503,0.08285163000000001,0.07514451,0.05684008,0.15895952,0.13487475,0.04624276000000001,0.07418109
0.1119,output/output_bottleneck/fasta/bottleneck_0.1119.fasta,-0.32173301072092386,0.0017524956063570696,1002.0,output/output_bottleneck/snps/bottleneck_0.1119.fasta,output/output_bottleneck/matrix/matrix_0.1119.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.1119.fasta,output/output_bottleneck/images/image_0.1119.png,output/output_bottleneck/h_result/h_0.1119.txt,4245.4,0.10578842,0.10179641,0.08383234,0.12175649,0.0518962,0.08083833999999998,0.15668663000000002,0.038922139999999994,0.06786426
0.1226,output/output_bottleneck/fasta/bottleneck_0.1226.fasta,-0.29833480621739944,0.0017746064963592848,1007.0,output/output_bottleneck/snps/bottleneck_0.1226.fasta,output/output_bottleneck/matrix/matrix_0.1226.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.1226.fasta,output/output_bottleneck/images/image_0.1226.png,output/output_bottleneck/h_result/h_0.1226.txt,4982.7,0.07447865,0.05461768,0.06355512,0.15590864,0.07447865000000001,0.12611718,0.10427014000000001,0.05263159,0.09433960999999999
0.1256,output/output_bottleneck/fasta/bottleneck_0.1256.fasta,-0.18328565787866746,0.0019280494063746289,1055.0,output/output_bottleneck/snps/bottleneck_0.1256.fasta,output/output_bottleneck/matrix/matrix_0.1256.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.1256.fasta,output/output_bottleneck/images/image_0.1256.png,output/output_bottleneck/h_result/h_0.1256.txt,3336.39,0.12890995,0.05876777,0.08246445,0.13554502000000002,0.03696682,0.1099526,0.17156399000000003,0.051184820000000006,0.07488151000000001
0.147,output/output_bottleneck/fasta/bottleneck_0.147.fasta,0.07306518539084347,0.002083371085481081,1056.0,output/output_bottleneck/snps/bottleneck_0.147.fasta,output/output_bottleneck/matrix/matrix_0.147.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.147.fasta,output/output_bottleneck/images/image_0.147.png,output/output_bottleneck/h_result/h_0.147.txt,3700.0,0.08806818,0.07291667,0.05492424,0.07386363,0.06344696,0.1070076,0.19034096000000003,0.06912880999999998,0.057765169999999984
0.15,output/output_bottleneck/fasta/bottleneck_0.15.fasta,0.026106998409483963,0.002055254194932808,1056.0,output/output_bottleneck/snps/bottleneck_0.15.fasta,output/output_bottleneck/matrix/matrix_0.15.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.15.fasta,output/output_bottleneck/images/image_0.15.png,output/output_bottleneck/h_result/h_0.15.txt,3941.3,0.12026515,0.0625,0.07481061,0.08522728,0.049242419999999995,0.125947,0.17803034,0.056818199999999985,0.05303031999999999
0.1851,output/output_bottleneck/fasta/bottleneck_0.1851.fasta,-0.4133265206974448,0.0016681853383486408,983.0,output/output_bottleneck/snps/bottleneck_0.1851.fasta,output/output_bottleneck/matrix/matrix_0.1851.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.1851.fasta,output/output_bottleneck/images/image_0.1851.png,output/output_bottleneck/h_result/h_0.1851.txt,3774.1,0.12105799,0.07629705,0.11495422,0.09664293,0.03763988,0.18209562,0.10986775000000004,0.05289928000000001,0.02746691
0.1881,output/output_bottleneck/fasta/bottleneck_0.1881.fasta,-0.0993490589093854,0.0021114091889384247,1126.0,output/output_bottleneck/snps/bottleneck_0.1881.fasta,output/output_bottleneck/matrix/matrix_0.1881.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.1881.fasta,output/output_bottleneck/images/image_0.1881.png,output/output_bottleneck/h_result/h_0.1881.txt,3523.3,0.06927176,0.07726465,0.12166963,0.08880995,0.049733570000000005,0.09591476000000002,0.19094140999999998,0.05683839000000001,0.05062168999999999
0.2125,output/output_bottleneck/fasta/bottleneck_0.2125.fasta,0.6010707721063825,0.002592557912804725,1141.0,output/output_bottleneck/snps/bottleneck_0.2125.fasta,output/output_bottleneck/matrix/matrix_0.2125.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.2125.fasta,output/output_bottleneck/images/image_0.2125.png,output/output_bottleneck/h_result/h_0.2125.txt,4299.01,0.0832603,0.06573181,0.05170903,0.08676600000000001,0.07186677999999999,0.10692376,0.25416301999999996,0.06397895000000002,0.048203329999999996
0.2232,output/output_bottleneck/fasta/bottleneck_0.2232.fasta,-0.7038657742003471,0.0016810599570772009,1097.0,output/output_bottleneck/snps/bottleneck_0.2232.fasta,output/output_bottleneck/matrix/matrix_0.2232.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.2232.fasta,output/output_bottleneck/images/image_0.2232.png,output/output_bottleneck/h_result/h_0.2232.txt,3961.41,0.10938924,0.0793072,0.11668185,0.08113035,0.07019144,0.12762078,0.06927986,0.04375570000000001,0.11577027999999999
0.2476,output/output_bottleneck/fasta/bottleneck_0.2476.fasta,0.3389392419377605,0.0020557491394783112,968.0,output/output_bottleneck/snps/bottleneck_0.2476.fasta,output/output_bottleneck/matrix/matrix_0.2476.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.2476.fasta,output/output_bottleneck/images/image_0.2476.png,output/output_bottleneck/h_result/h_0.2476.txt,3441.9,0.07024793,0.05681818,0.09194215,0.06301653,0.05991736,0.13946278999999998,0.22623970999999998,0.05578516,0.04958681
0.2506,output/output_bottleneck/fasta/bottleneck_0.2506.fasta,0.5711849000258752,0.0025010962011592108,1109.0,output/output_bottleneck/snps/bottleneck_0.2506.fasta,output/output_bottleneck/matrix/matrix_0.2506.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.2506.fasta,output/output_bottleneck/images/image_0.2506.png,output/output_bottleneck/h_result/h_0.2506.txt,3700.43,0.122633,0.07213706,0.0550045,0.05680794,0.02164112,0.10550045999999999,0.27772771999999996,0.057709650000000015,0.06311993000000002
0.2583,output/output_bottleneck/fasta/bottleneck_0.2583.fasta,0.09804740731657906,0.0022036325091294717,1109.0,output/output_bottleneck/snps/bottleneck_0.2583.fasta,output/output_bottleneck/matrix/matrix_0.2583.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.2583.fasta,output/output_bottleneck/images/image_0.2583.png,output/output_bottleneck/h_result/h_0.2583.txt,3836.33,0.07935077,0.07394049,0.0820559,0.07213706,0.05139766,0.14156899,0.16411182999999993,0.08205591,0.0613165
0.2857,output/output_bottleneck/fasta/bottleneck_0.2857.fasta,-0.490832782423208,0.001275940775945774,772.0,output/output_bottleneck/snps/bottleneck_0.2857.fasta,output/output_bottleneck/matrix/matrix_0.2857.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.2857.fasta,output/output_bottleneck/images/image_0.2857.png,output/output_bottleneck/h_result/h_0.2857.txt,5288.37,0.10492228,0.04145078,0.08549223,0.10233160999999999,0.12953368,0.08937823000000002,0.10233160000000002,0.02590675,0.10751295000000002
0.2887,output/output_bottleneck/fasta/bottleneck_0.2887.fasta,-0.021928973328729992,0.0020092203118372877,1047.0,output/output_bottleneck/snps/bottleneck_0.2887.fasta,output/output_bottleneck/matrix/matrix_0.2887.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.2887.fasta,output/output_bottleneck/images/image_0.2887.png,output/output_bottleneck/h_result/h_0.2887.txt,5014.58,0.09551098,0.06208214,0.09073544,0.07831901,0.08978032,0.10697230999999997,0.15759314999999996,0.06972302999999999,0.09646611000000001
0.3512,output/output_bottleneck/fasta/bottleneck_0.3512.fasta,-0.06468418135646772,0.0017450774987199686,921.0,output/output_bottleneck/snps/bottleneck_0.3512.fasta,output/output_bottleneck/matrix/matrix_0.3512.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.3512.fasta,output/output_bottleneck/images/image_0.3512.png,output/output_bottleneck/h_result/h_0.3512.txt,6241.26,0.09663409,0.06731813,0.05211727,0.09337677,0.06297501999999999,0.13572205,0.15635180000000004,0.05537459000000001,0.07817589
0.3619,output/output_bottleneck/fasta/bottleneck_0.3619.fasta,0.029451776116498105,0.001975436811288464,1014.0,output/output_bottleneck/snps/bottleneck_0.3619.fasta,output/output_bottleneck/matrix/matrix_0.3619.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.3619.fasta,output/output_bottleneck/images/image_0.3619.png,output/output_bottleneck/h_result/h_0.3619.txt,4512.23,0.11143984,0.07692308,0.11834319,0.050295860000000005,0.02169626,0.07100591999999999,0.18639055,0.09072977,0.06903352
0.3726,output/output_bottleneck/fasta/bottleneck_0.3726.fasta,-0.0661261203180017,0.0020227575502022987,1068.0,output/output_bottleneck/snps/bottleneck_0.3726.fasta,output/output_bottleneck/matrix/matrix_0.3726.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.3726.fasta,output/output_bottleneck/images/image_0.3726.png,output/output_bottleneck/h_result/h_0.3726.txt,4429.32,0.0917603,0.07022472,0.04962547,0.12172284,0.058052429999999995,0.11048688000000001,0.15917606999999998,0.04494384,0.09550563999999997
0.3756,output/output_bottleneck/fasta/bottleneck_0.3756.fasta,0.823910767834296,0.002734289828818884,1140.0,output/output_bottleneck/snps/bottleneck_0.3756.fasta,output/output_bottleneck/matrix/matrix_0.3756.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.3756.fasta,output/output_bottleneck/images/image_0.3756.png,output/output_bottleneck/h_result/h_0.3756.txt,3306.03,0.06842105,0.07982456,0.06666667000000001,0.08596491,0.056140350000000006,0.11754385999999999,0.25614034,0.08684210999999999,0.05175438
0.3833,output/output_bottleneck/fasta/bottleneck_0.3833.fasta,0.06883337505766224,0.0021241848187578813,1078.0,output/output_bottleneck/snps/bottleneck_0.3833.fasta,output/output_bottleneck/matrix/matrix_0.3833.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.3833.fasta,output/output_bottleneck/images/image_0.3833.png,output/output_bottleneck/h_result/h_0.3833.txt,4368.25,0.13172542,0.05380334,0.07513915,0.06122448999999999,0.041743970000000005,0.18089053,0.15120592999999996,0.058441560000000004,0.07513913000000001
0.4,output/output_bottleneck/fasta/bottleneck_0.4.fasta,-0.5212030727575111,0.0017128111547167395,1047.0,output/output_bottleneck/snps/bottleneck_0.4.fasta,output/output_bottleneck/matrix/matrix_0.4.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.4.fasta,output/output_bottleneck/images/image_0.4.png,output/output_bottleneck/h_result/h_0.4.txt,5620.19,0.10506208,0.10315186,0.06494747000000001,0.09933143,0.047755500000000006,0.08500479,0.10888253999999999,0.05539638000000001,0.12702963
0.4381,output/output_bottleneck/fasta/bottleneck_0.4381.fasta,0.5854684257197701,0.0021978931725834287,971.0,output/output_bottleneck/snps/bottleneck_0.4381.fasta,output/output_bottleneck/matrix/matrix_0.4381.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.4381.fasta,output/output_bottleneck/images/image_0.4381.png,output/output_bottleneck/h_result/h_0.4381.txt,4124.77,0.05252317,0.0700309,0.07723996,0.07003090000000001,0.03295571,0.09577756000000001,0.23171987000000002,0.08959836,0.09577756
0.4625,output/output_bottleneck/fasta/bottleneck_0.4625.fasta,0.4184017967962141,0.002322663642050457,1071.0,output/output_bottleneck/snps/bottleneck_0.4625.fasta,output/output_bottleneck/matrix/matrix_0.4625.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.4625.fasta,output/output_bottleneck/images/image_0.4625.png,output/output_bottleneck/h_result/h_0.4625.txt,4312.4,0.07096172,0.06255836,0.049486459999999996,0.08403361000000001,0.03921568,0.15779643,0.18394021000000002,0.07096173,0.09617180000000002
0.4906,output/output_bottleneck/fasta/bottleneck_0.4906.fasta,-0.2138938146848644,0.0015983112896143779,883.0,output/output_bottleneck/snps/bottleneck_0.4906.fasta,output/output_bottleneck/matrix/matrix_0.4906.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.4906.fasta,output/output_bottleneck/images/image_0.4906.png,output/output_bottleneck/h_result/h_0.4906.txt,3668.85,0.10532276,0.0781427,0.06908267,0.10079275,0.07474518999999999,0.13250285,0.14496037000000006,0.060022650000000004,0.04077009
0.5234,output/output_bottleneck/fasta/bottleneck_0.5234.fasta,0.00610165482787091,0.0018014122889074113,931.0,output/output_bottleneck/snps/bottleneck_0.5234.fasta,output/output_bottleneck/matrix/matrix_0.5234.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.5234.fasta,output/output_bottleneck/images/image_0.5234.png,output/output_bottleneck/h_result/h_0.5234.txt,3845.94,0.04940924,0.07303974,0.14607948,0.056928030000000004,0.07196563,0.14607949,0.17508054999999995,0.04618689000000001,0.06337271
0.525,output/output_bottleneck/fasta/bottleneck_0.525.fasta,-0.24311982170646085,0.0017935800439975503,1000.0,output/output_bottleneck/snps/bottleneck_0.525.fasta,output/output_bottleneck/matrix/matrix_0.525.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.525.fasta,output/output_bottleneck/images/image_0.525.png,output/output_bottleneck/h_result/h_0.525.txt,3764.84,0.099,0.035,0.08499999999999999,0.093,0.08700000000000001,0.13299999999999998,0.12000000000000002,0.060000000000000005,0.04300000000000001
0.5327,output/output_bottleneck/fasta/bottleneck_0.5327.fasta,-0.02169331808848917,0.0017445098276289974,909.0,output/output_bottleneck/snps/bottleneck_0.5327.fasta,output/output_bottleneck/matrix/matrix_0.5327.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.5327.fasta,output/output_bottleneck/images/image_0.5327.png,output/output_bottleneck/h_result/h_0.5327.txt,3903.24,0.10231023,0.08250825,0.0660066,0.10671067000000001,0.05280528,0.16171617,0.15621561999999994,0.05720572,0.028602860000000004
0.5631,output/output_bottleneck/fasta/bottleneck_0.5631.fasta,-0.6701727791070295,0.001442684563053352,930.0,output/output_bottleneck/snps/bottleneck_0.5631.fasta,output/output_bottleneck/matrix/matrix_0.5631.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.5631.fasta,output/output_bottleneck/images/image_0.5631.png,output/output_bottleneck/h_result/h_0.5631.txt,6518.6,0.08387097,0.05483871,0.12043010000000001,0.13548387,0.04086022,0.08494624999999999,0.09569895,0.043010780000000005,0.12580647
0.5952,output/output_bottleneck/fasta/bottleneck_0.5952.fasta,-0.8134087260420314,0.0013980264237761634,951.0,output/output_bottleneck/snps/bottleneck_0.5952.fasta,output/output_bottleneck/matrix/matrix_0.5952.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.5952.fasta,output/output_bottleneck/images/image_0.5952.png,output/output_bottleneck/h_result/h_0.5952.txt,7768.71,0.09884332,0.05257624,0.12302838999999999,0.07886436,0.0809674,0.06098843,0.10094633,0.033648779999999996,0.10515246
0.6256,output/output_bottleneck/fasta/bottleneck_0.6256.fasta,-0.17115281288859932,0.0018802640256425796,1025.0,output/output_bottleneck/snps/bottleneck_0.6256.fasta,output/output_bottleneck/matrix/matrix_0.6256.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.6256.fasta,output/output_bottleneck/images/image_0.6256.png,output/output_bottleneck/h_result/h_0.6256.txt,4801.78,0.06243902,0.05268293,0.06146341,0.08292683,0.03707318,0.12097562000000002,0.16487808999999998,0.05365855,0.10146343000000002
0.6484,output/output_bottleneck/fasta/bottleneck_0.6484.fasta,0.5871464518299269,0.002456815835882057,1085.0,output/output_bottleneck/snps/bottleneck_0.6484.fasta,output/output_bottleneck/matrix/matrix_0.6484.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.6484.fasta,output/output_bottleneck/images/image_0.6484.png,output/output_bottleneck/h_result/h_0.6484.txt,3366.27,0.0718894,0.03225806,0.08940092,0.07373272,0.09032259000000001,0.13732719000000002,0.22027647999999997,0.08110600999999999,0.04792629
0.65,output/output_bottleneck/fasta/bottleneck_0.65.fasta,0.4781889547449084,0.002019923235111089,917.0,output/output_bottleneck/snps/bottleneck_0.65.fasta,output/output_bottleneck/matrix/matrix_0.65.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.65.fasta,output/output_bottleneck/images/image_0.65.png,output/output_bottleneck/h_result/h_0.65.txt,4348.76,0.10141767,0.05670665,0.11014177,0.11668484999999999,0.03925845,0.08178844,0.27044714,0.059978189999999994,0.02508179
0.6744,output/output_bottleneck/fasta/bottleneck_0.6744.fasta,0.21499855393622425,0.0016448623392553968,801.0,output/output_bottleneck/snps/bottleneck_0.6744.fasta,output/output_bottleneck/matrix/matrix_0.6744.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.6744.fasta,output/output_bottleneck/images/image_0.6744.png,output/output_bottleneck/h_result/h_0.6744.txt,5452.89,0.06741573,0.08739076,0.053682890000000004,0.05867665,0.03370787,0.10362048000000001,0.21348316,0.06242199,0.07365794
0.7202,output/output_bottleneck/fasta/bottleneck_0.7202.fasta,0.5260149461552374,0.0020670904402067115,927.0,output/output_bottleneck/snps/bottleneck_0.7202.fasta,output/output_bottleneck/matrix/matrix_0.7202.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.7202.fasta,output/output_bottleneck/images/image_0.7202.png,output/output_bottleneck/h_result/h_0.7202.txt,4492.27,0.06580367,0.04099245,0.10032363,0.06472491,0.06256743,0.13592235,0.1769148,0.11758359000000002,0.05933117000000001
0.7703,output/output_bottleneck/fasta/bottleneck_0.7703.fasta,0.6306024674085446,0.0025796307693488852,1127.0,output/output_bottleneck/snps/bottleneck_0.7703.fasta,output/output_bottleneck/matrix/matrix_0.7703.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.7703.fasta,output/output_bottleneck/images/image_0.7703.png,output/output_bottleneck/h_result/h_0.7703.txt,3555.57,0.11091393,0.03549246,0.0310559,0.05944987,0.07808340999999999,0.10026618999999999,0.22271516000000002,0.11889972000000001,0.03904169
